structure_id,slab_num,well_id,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z
4215,10,11105,CX,"SOG-i","superior occipital gyrus, left, inferior bank of gyrus",1270705,147,109,148,-56.0,-57.0,0.0
4231,10,11096,CX,"CgGp-i","cingulate gyrus, parietal part, left, inferior bank of gyrus",1270785,93,91,146,-2.0,-55.0,18.0
4121,10,11080,CX,"Pcu-i","precuneus, left, inferior lateral bank of gyrus",1270789,102,75,146,-11.0,-55.0,34.0
4193,10,11128,CX,"LiG-pest","lingual gyrus, left, peristriate",1270774,122,115,147,-31.0,-56.0,-6.0
4186,10,11269,CX,"Cun-pest","cuneus, left, peristriate",1270777,105,92,146,-14.0,-55.0,17.0
4114,10,11065,CX,"AnG-i","angular gyrus, left, inferior bank of gyrus",1270208,146,80,148,-55.0,-57.0,29.0
4098,11,11126,CX,"SPL-s","superior parietal lobule, left, superior bank of gyrus",1270309,113,46,160,-22.0,-69.0,63.0
4214,11,11135,CX,"SOG-s","superior occipital gyrus, left, superior bank of gyrus",1270793,143,85,161,-52.0,-70.0,24.0
4200,11,11111,CX,"OTG-s","occipito-temporal gyrus, left, superior bank of gyrus",1270332,141,122,162,-50.0,-71.0,-13.0
4023,5,11085,CX,"SFG-m","superior frontal gyrus, left, medial bank of gyrus",1270807,94,48,87,-3.0,4.0,61.0
4030,5,11101,CX,"MFG-s","middle frontal gyrus, left, superior bank of gyrus",1271160,129,55,87,-38.0,4.0,54.0
4224,5,11117,CX,"CgGf-i","cingulate gyrus, frontal part, left, inferior bank of gyrus",1270850,94,84,86,-3.0,5.0,25.0
4223,5,11109,CX,"CgGf-s","cingulate gyrus, frontal part, left, superior bank of gyrus",1270849,99,75,86,-8.0,5.0,34.0
4273,5,11078,CX,"SIG","short insular gyri, left",1270923,135,106,88,-44.0,3.0,3.0
4013,5,11141,CX,"PrG-sl","precentral gyrus, left, superior lateral aspect of gyrus",1270928,150,67,86,-59.0,5.0,42.0
4031,3,11013,CX,"MFG-i","middle frontal gyrus, left, inferior bank of gyrus",1265869,141,72,61,-50.0,30.0,37.0
4030,3,11005,CX,"MFG-s","middle frontal gyrus, left, superior bank of gyrus",1265864,132,57,62,-41.0,29.0,52.0
4051,3,10966,CX,"MOrG","medial orbital gyrus, left",1265851,100,137,59,-9.0,32.0,-28.0
4048,3,11045,CX,"GRe","gyrus rectus, left",1265849,99,134,59,-8.0,32.0,-25.0
4024,2,10980,CX,"SFG-l","superior frontal gyrus, left, lateral bank of gyrus",1266482,115,58,47,-24.0,44.0,51.0
4048,2,11028,CX,"GRe","gyrus rectus, left",1266593,97,136,44,-6.0,47.0,-27.0
4224,2,11020,CX,"CgGf-i","cingulate gyrus, frontal part, left, inferior bank of gyrus",1266588,96,127,45,-5.0,46.0,-18.0
4224,2,11060,CX,"CgGf-i","cingulate gyrus, frontal part, left, inferior bank of gyrus",1266588,95,127,45,-4.0,46.0,-18.0
4060,2,11012,CX,"LOrG","lateral orbital gyrus, left",1266590,117,125,44,-26.0,47.0,-16.0
4051,2,11004,CX,"MOrG","medial orbital gyrus, left",1266591,113,126,44,-22.0,47.0,-17.0
4039,2,11044,CX,"trIFG","inferior frontal gyrus, triangular part, left",1266553,131,113,44,-40.0,47.0,-4.0
4223,3,10989,CX,"CgGf-s","cingulate gyrus, frontal part, left, superior bank of gyrus",1265789,94,74,63,-3.0,28.0,35.0
4023,3,13417,CX,"SFG-m","superior frontal gyrus, left, medial bank of gyrus",1265788,95,62,63,-4.0,28.0,47.0
4039,3,11021,CX,"trIFG","inferior frontal gyrus, triangular part, left",1265974,146,99,59,-55.0,32.0,10.0
4023,2,10964,CX,"SFG-m","superior frontal gyrus, left, medial bank of gyrus",1266467,96,55,47,-5.0,44.0,54.0
4224,2,10972,CX,"CgGf-i","cingulate gyrus, frontal part, left, inferior bank of gyrus",1266689,96,110,46,-5.0,45.0,-1.0
4114,9,11257,CX,"AnG-i","angular gyrus, left, inferior bank of gyrus",1283524,150,81,138,-59.0,-47.0,28.0
4231,9,11344,CX,"CgGp-i","cingulate gyrus, parietal part, left, inferior bank of gyrus",1283507,100,99,137,-9.0,-46.0,10.0
4208,11,11127,CX,"IOG-i","inferior occipital gyrus, left, inferior bank of gyrus",1270333,143,120,162,-52.0,-71.0,-11.0
4150,9,11297,CX,"ITG-l","inferior temporal gyrus, left, lateral bank of gyrus",1283602,145,139,137,-54.0,-46.0,-30.0
4151,8,11256,CX,"ITG-mts","inferior temporal gyrus, left, bank of mts",1279509,154,129,127,-63.0,-36.0,-20.0
4136,8,11327,CX,"STG-i","superior temporal gyrus, left, inferior bank of gyrus",1279506,149,105,127,-58.0,-36.0,4.0
4169,7,11271,CX,"TG","transverse gyri, left",1284221,148,96,110,-57.0,-19.0,13.0
4142,7,11255,CX,"MTG-s","middle temporal gyrus, left, superior bank of gyrus",1284161,153,121,110,-62.0,-19.0,-12.0
4280,4,11333,CX,"HCd","head of caudate nucleus, left",1273710,103,100,74,-12.0,17.0,9.0
4087,7,11182,CX,"PoG-cs","postcentral gyrus, left, bank of the central sulcus",1279796,133,58,111,-42.0,-20.0,51.0
4014,7,11166,CX,"PrG-il","precentral gyrus, left, inferior lateral aspect of gyrus",1279798,125,43,111,-34.0,-20.0,66.0
4178,5,11212,CX,"PLP","planum polare, left",1275917,137,126,88,-46.0,3.0,-17.0
4098,10,11064,CX,"SPL-s","superior parietal lobule, left, superior bank of gyrus",1270103,100,43,146,-9.0,-55.0,66.0
4194,10,11172,CX,"LiG-str","lingual gyrus, left, striate",1270214,117,100,146,-26.0,-55.0,9.0
4200,10,11081,CX,"OTG-s","occipito-temporal gyrus, left, superior bank of gyrus",1270764,142,123,147,-51.0,-56.0,-14.0
4149,10,11073,CX,"ITG-its","inferior temporal gyrus, left, bank of the its",1270261,143,119,147,-52.0,-56.0,-10.0
4207,11,11119,CX,"IOG-s","inferior occipital gyrus, left, superior bank of gyrus",1270795,152,112,162,-61.0,-71.0,-3.0
4114,11,11103,CX,"AnG-i","angular gyrus, left, inferior bank of gyrus",1270334,138,85,161,-47.0,-70.0,24.0
4079,5,11086,CX,"fro","frontal operculum, left",1270929,134,99,88,-43.0,3.0,10.0
4079,5,11070,CX,"fro","frontal operculum, left",1270924,136,101,88,-45.0,3.0,8.0
4024,4,11124,CX,"SFG-l","superior frontal gyrus, left, lateral bank of gyrus",1270065,117,50,74,-26.0,17.0,59.0
4030,2,11092,CX,"MFG-s","middle frontal gyrus, left, superior bank of gyrus",1266483,132,69,46,-41.0,45.0,40.0
4045,2,11052,CX,"orIFG","inferior frontal gyrus, orbital part, left",1266552,132,126,44,-41.0,47.0,-17.0
4031,2,11036,CX,"MFG-i","middle frontal gyrus, left, inferior bank of gyrus",1266554,139,96,45,-48.0,46.0,13.0
4024,3,10973,CX,"SFG-l","superior frontal gyrus, left, lateral bank of gyrus",1265853,114,63,62,-23.0,29.0,46.0
4023,3,10981,CX,"SFG-m","superior frontal gyrus, left, medial bank of gyrus",1265788,94,62,63,-3.0,28.0,47.0
4045,3,11076,CX,"orIFG","inferior frontal gyrus, orbital part, left",1265975,141,119,58,-50.0,33.0,-10.0
4722,62,14147,CB,"PV-VI","VI, left, paravermis",1313849,97,120,159,-6.0,-68.0,-11.0
4722,62,14131,CB,"PV-VI","VI, left, paravermis",1313848,97,122,160,-6.0,-69.0,-13.0
4720,62,14123,CB,"PV-V","V, left, paravermis",1313846,97,112,152,-6.0,-61.0,-3.0
4724,62,14115,CB,"PV-Crus II","Crus II, left, paravermis",1313887,98,147,177,-7.0,-86.0,-38.0
4723,62,14107,CB,"PV-Crus I","Crus I, left, paravermis",1313886,98,140,168,-7.0,-77.0,-31.0
4727,62,14108,CB,"PV-VIIIB","VIIIB, left, paravermis",1313809,99,171,146,-8.0,-55.0,-62.0
4725,62,14092,CB,"PV-VIIB","VIIB, left, paravermis",1313811,99,154,162,-8.0,-71.0,-45.0
4728,62,14084,CB,"PV-IX","IX, left, paravermis",1312358,99,153,139,-8.0,-48.0,-44.0
4727,62,14076,CB,"PV-VIIIB","VIIIB, left, paravermis",1312359,99,169,148,-8.0,-57.0,-60.0
4726,62,14068,CB,"PV-VIIIA","VIIIA, left, paravermis",1312360,99,162,160,-8.0,-69.0,-53.0
4725,62,14155,CB,"PV-VIIB","VIIB, left, paravermis",1312361,99,157,161,-8.0,-70.0,-48.0
4719,62,14083,CB,"PV-IV","IV, left, paravermis",1313833,97,106,139,-6.0,-48.0,3.0
4718,62,14075,CB,"PV-III","III, left, paravermis",1313822,97,107,130,-6.0,-39.0,2.0
4719,62,14067,CB,"PV-IV","IV, left, paravermis",1313832,97,106,136,-6.0,-45.0,3.0
4718,62,14154,CB,"PV-III","III, left, paravermis",1313821,97,106,132,-6.0,-41.0,3.0
4742,61,14146,CB,"He-VIIIA","VIIIA, left, lateral hemisphere",1313961,111,168,159,-20.0,-68.0,-59.0
4740,61,14130,CB,"He-Crus II","Crus II, left, lateral hemisphere",1313959,111,153,178,-20.0,-87.0,-44.0
4741,61,14114,CB,"He-VIIB","VIIB, left, lateral hemisphere",1312364,111,165,164,-20.0,-73.0,-56.0
4740,61,14106,CB,"He-Crus II","Crus II, left, lateral hemisphere",1312363,111,155,177,-20.0,-86.0,-46.0
4736,61,14129,CB,"He-V","V, left, lateral hemisphere",1313946,109,123,139,-18.0,-48.0,-14.0
4735,61,14121,CB,"He-IV","IV, left, lateral hemisphere",1313945,109,124,127,-18.0,-36.0,-15.0
4734,61,14113,CB,"He-III","III, left, lateral hemisphere",1313927,109,128,120,-18.0,-29.0,-19.0
4736,61,14105,CB,"He-V","V, left, lateral hemisphere",1313944,109,122,137,-18.0,-46.0,-13.0
4735,61,14097,CB,"He-IV","IV, left, lateral hemisphere",1313943,109,124,126,-18.0,-35.0,-15.0
4734,61,14089,CB,"He-III","III, left, lateral hemisphere",1313926,109,130,118,-18.0,-27.0,-21.0
4739,61,14066,CB,"He-Crus I","Crus I, left, lateral hemisphere",1313916,110,134,172,-19.0,-81.0,-25.0
4739,61,14145,CB,"He-Crus I","Crus I, left, lateral hemisphere",1312368,111,135,174,-20.0,-83.0,-26.0
4744,61,14098,CB,"He-IX","IX, left, lateral hemisphere",1313983,111,152,137,-20.0,-46.0,-43.0
4743,61,14090,CB,"He-VIIIB","VIIIB, left, lateral hemisphere",1313981,111,159,124,-20.0,-33.0,-50.0
4743,61,14074,CB,"He-VIIIB","VIIIB, left, lateral hemisphere",1312437,111,157,124,-20.0,-33.0,-48.0
4288,6,13945,CX,"Pu","putamen, left",1293102,123,99,100,-32.0,-9.0,10.0
4282,6,13937,CX,"BCd","body of caudate nucleus, left",1293103,112,88,100,-21.0,-9.0,21.0
9222,5,13929,CX,"cc","corpus callosum",1282405,97,92,86,-6.0,5.0,17.0
4296,5,13921,CX,"GPi","globus pallidus, internal segment, left",1270180,107,112,86,-16.0,5.0,-3.0
4295,5,13913,CX,"GPe","globus pallidus, external segment, left",1270179,113,107,87,-22.0,4.0,2.0
4288,5,13905,CX,"Pu","putamen, left",1270178,121,103,87,-30.0,4.0,6.0
4282,5,13897,CX,"BCd","body of caudate nucleus, left",1270181,105,93,86,-14.0,5.0,16.0
4244,8,13537,CX,"PHG-l","parahippocampal gyrus, left, lateral bank of gyrus",1283293,109,112,126,-18.0,-35.0,-3.0
4160,8,13529,CX,"FuG-cos","fusiform gyrus, left, bank of cos",1279486,123,123,127,-32.0,-36.0,-14.0
9222,8,13410,CX,"cc","corpus callosum",1282396,103,94,125,-12.0,-34.0,15.0
4231,8,13402,CX,"CgGp-i","cingulate gyrus, parietal part, left, inferior bank of gyrus",1279549,93,84,125,-2.0,-34.0,25.0
4245,7,13449,CX,"PHG-cos","parahippocampal gyrus, left, bank of the cos",1288781,126,133,111,-35.0,-20.0,-24.0
4244,7,13441,CX,"PHG-l","parahippocampal gyrus, left, lateral bank of gyrus",1288771,120,144,111,-29.0,-20.0,-35.0
4160,7,13433,CX,"FuG-cos","fusiform gyrus, left, bank of cos",1288782,128,132,111,-37.0,-20.0,-23.0
4270,7,13473,CX,"LIG","long insular gyri, left",1286643,132,106,110,-41.0,-19.0,3.0
4166,7,13465,CX,"HG","Heschl's gyrus, left",1286642,132,101,110,-41.0,-19.0,8.0
4193,9,13434,CX,"LiG-pest","lingual gyrus, left, peristriate",1283613,117,111,136,-26.0,-45.0,-2.0
4200,9,13426,CX,"OTG-s","occipito-temporal gyrus, left, superior bank of gyrus",1283610,131,114,137,-40.0,-46.0,-5.0
4193,9,13418,CX,"LiG-pest","lingual gyrus, left, peristriate",1283612,116,113,136,-25.0,-45.0,-4.0
4142,9,13393,CX,"MTG-s","middle temporal gyrus, left, superior bank of gyrus",1283582,154,96,137,-63.0,-46.0,13.0
4143,8,11343,CX,"MTG-i","middle temporal gyrus, left, inferior bank of gyrus",1279508,152,123,127,-61.0,-36.0,-14.0
4063,4,13401,CX,"SCG","subcallosal cingulate gyrus, left",1275890,94,114,75,-3.0,16.0,-5.0
4114,9,13505,CX,"AnG-i","angular gyrus, left, inferior bank of gyrus",1283526,146,80,138,-55.0,-47.0,29.0
4230,9,14081,CX,"CgGp-s","cingulate gyrus, parietal part, left, superior bank of gyrus",1283510,93,72,137,-2.0,-46.0,37.0
4088,7,13409,CX,"PoG-sl","postcentral gyrus, left, superior lateral aspect of gyrus",1279797,145,50,111,-54.0,-20.0,59.0
4014,7,13889,CX,"PrG-il","precentral gyrus, left, inferior lateral aspect of gyrus",1279798,124,43,111,-33.0,-20.0,66.0
4194,10,11136,CX,"LiG-str","lingual gyrus, left, striate",1270213,115,101,146,-24.0,-55.0,8.0
4224,5,13497,CX,"CgGf-i","cingulate gyrus, frontal part, left, inferior bank of gyrus",1270850,93,84,86,-2.0,5.0,25.0
4223,5,13489,CX,"CgGf-s","cingulate gyrus, frontal part, left, superior bank of gyrus",1270849,98,75,86,-7.0,5.0,34.0
4012,5,11156,CX,"PrG-prc","precentral gyrus, left, bank of the precentral sulcus",1270926,136,78,86,-45.0,5.0,31.0
4904,4,14065,CX,"TP-i","temporal pole, left, inferior aspect",1270353,136,149,75,-45.0,16.0,-40.0
4051,3,13873,CX,"MOrG","medial orbital gyrus, left",1265850,101,133,59,-10.0,32.0,-24.0
4048,2,13425,CX,"GRe","gyrus rectus, left",1266592,95,138,44,-4.0,47.0,-29.0
