PUDP,PDXP,RNF10,PGP,UBE2D2,OTUB1,APRT,RNF25,GLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EEF2,RPL27A,RPS15A,RPS2,RPL3,TTC37,RPLP1,RPL10A,ATP5C1,RPL27,NACA2,SERBP1,H1F0,HIST1H1B,RPL30,RIOX2,RPL38,HADHA,CCDC124,IGF2BP1,H2AFX,MYH7B,EIF2S1,RPS17,RPL37,CANX,RPL18A,HIST1H1D,RRBP1,TSR1,EEF1G,BTF3,PES1,RPS27,HNRNPU,ATP5A1,SLC25A4,SND1,RPS27A,RPLP2,YBX3,RPL28,MEPCE,RPL24,NHP2,RPL22,RPL3L,FAU,EEF1B2,IGF2BP3,NAP1L1,SRPK2,RPL5,BAZ1B,RPF2,RPL19,RPS16,NAT10,MTHFD1,SRP14,NPM3,RBM34,RPL36,ATP5O,RPL13,HIST1H1E,RPS4X,G3BP1,RACK1,FBL,IFRD2,PUM3,RPL10,TUBA8,RPL35A,EIF3B,DDX47,YBX1,TUFM,HSP90AB1,EIF1AX,RPS8,RPS25,RPL12,RPS7,RRP15,RPS3A,RPS15,NOP10,RPL29,RPL23A,RPL35,RPS6,RPL14,RPL23,HSP90AA1,HNRNPC,RPS3,NCL,RPS23,RPL15,RPL26,RPSA,GRWD1,SLC25A6,SLC25A3,PA2G4,RPS9,MPG,NMNAT1,CALR,RPL6,RPS5,RPL18,UBA52,RPS11,RPL7,RPL21,NPM1,G3BP2,RPL4,PWP1,RPLP0,ZNF622,RPL37A,RPL39,RPS20,TRMT112,ZFP62,SLC25A5,USP10,RPS19,RPS10,RPL13A,BYSL,NOL6,RPL10L,RPL9,HIST1H1A,RPL36AL,DIMT1,SRPK1,SUPT16H,RPS18,RPS27L,PRR11,SSB,RPS13,EEF1A1,RPS21,RPS29,RPL8,NOP58,RPL32,NAP1L4,RPL7A,RPL11,EBNA1BP2,PABPC1,NOLC1,EIF5B,HIST1H1C,RPS14,RPL31,RPL34,RPL22L1,MTHFD1L,NSUN2,UTP20,RPS12,RPL26L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORO1A,CORO6,CEP44,TJAP1,POC1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRPL47,MRPL11,MRPL55,MRPL3,MRPL27,MRPL58,MRPL50,IGF2BP2,YARS2,MRPL18,MRPL33,MRPL16,MRPL40,MRPL39,MRPL42,MRPL57,MRPL46,MRPL17,MRPL30,MRM3,TRUB2,MCAT,MRPL22,GADD45GIP1,MRPL44,MRPL23,MRPL24,MRPL54,MRPL4,MRPL13,YTHDC1,MRPL51,MRPL32,MRPL1,RCC1L,MRPL28,MRPL49,FASTKD2,RALY,PTCD1,MRPL38,MRPL2,MRPL37,MRPS30,MALSU1,MRPL52,MRPL20,MRPL15,MRPL53,MRPL10,MRPL41,MRPL45,MRPS18A,RPUSD3,MRPL14,MTERF3,MRPL12,MRPL35,MRPL19,MRPL9,MRPL43,SLC25A10,MRPL34,NGRN,MRPL48,MRPL21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DARS2,IARS2,CPS1,ANXA3,STMN1,NUDCD2,PDPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRPL11,MRPL47,MRPL55,MRPL3,MRPL27,MRPL58,MRPL50,YARS2,MRPL18,MRPL33,MRPL39,MRPL16,MRPL40,MRPL42,MRPL57,MRPL46,MRPL30,MRPL17,MRM3,TRUB2,GADD45GIP1,MRPL22,MRPL44,MRPL23,MRPL34,MRPL24,MRPL54,MRPL4,MRPL13,MRPL32,MRPL1,RCC1L,MRPL28,MRPL49,FASTKD2,MRPL38,MRPL2,PTCD1,MRPL37,MRPS30,MALSU1,MRPL20,MRPL52,MRPL15,MRPL53,MRPL41,MRPS18A,MRPL10,MRPL45,RPUSD3,MRPL14,MTERF3,MRPL12,MRPL35,MRPL19,MRPL9,SLC25A10,MRPL43,MRPL51,NGRN,MRPL48,MRPL21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSH6,PPIG,SRRT,MATR3,THRAP3,SRSF7,TPR,PNN,LUC7L,ACIN1,IWS1,IPO7,RBMXL1,ARGLU1,WBP11,LMNB1,DDX46,SRSF11,U2AF2,ZC3H18,SREK1,SRSF1,RBM39,SNRNP200,PRPF4B,RBM25,SRSF10,PPHLN1,CWC22,SRSF3,SRSF5,PRPF40A,CDC73,TTC14,BCLAF1,SRRM1,SRSF4,TRA2B,SPEN,LUC7L3,TRA2A,RNPS1,PUF60,SRSF2,SRSF9,SNRNP70,U2AF1L5,THOC2,SRRM2,EFTUD2,SRSF6,PRPF8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNPO2,THADA,VAC14,COG4,RINT1,XPO6,KNTC1,ZWILCH,XPO7,VSIG2,C19orf25,TTI1,ATR,FIG4,GCN1,TNPO3,ZW10,INTS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAP13,CRYBG3,AKAP1,PRKX,AKAP14,PRKAR2B,AKAP7,PALM2-AKAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDX39A,THOC6,CHTOP,C15orf52,C19orf47,THOC1,POLDIP3,ZC3H11A,DDX39B,THOC3,RBM15,NCBP3,THOC2,THOC5,THOC7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNF126,UBL4A,BAG6,ASNA1,GET4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EIF2S3,PDS5B,SF3B2,SRRT,PRPF6,TPR,TOP2A,PRPF3,PSIP1,CDC123,SF3A3,SNRNP40,SAFB,NUDT21,WBP11,USP39,EIF2S2,PRPF31,PQBP1,ATAD3B,PPM1G,PRMT7,SART1,SF3B1,SNRPD2,SNU13,U2SURP,CPSF6,SNRNP200,DHX15,KPNB1,PRPF4,RBM25,DDX23,DDX17,SNRPD1,SMC1A,TCERG1,BCAS2,CDC73,PRPF40A,MCM2,PDS5A,CD2BP2,PLRG1,PRPF19,LMNA,SF3B3,CDC5L,RANBP2,SNRPA1,XAB2,THOC2,SF3A1,SNW1,EFTUD2,PRPF8,CDK12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC39A4,ELOVL2,S1PR5,SLC25A52,ABCD1,TMEM143,GOLM1,TMEM120B,PIGW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCCHC3,GNL3,ZSCAN25,DHX57,PAK1IP1,BMS1,PAPD5,DDX56,RRP9,ZNF629,RPL36A,DDX10,RPL7L1,ZCRB1,KRI1,RSBN1L,RPS26,ZNF574,NOP16,RRP12,SRRM1,ZNF771,FYTTD1,CHERP,NIFK,ZNF22,NSA2,AATF,RSL1D1,RRS1,PES1,DDX31,CCDC86,LIN28B,MPHOSPH10,DDX18,STAU1,ZBTB24,IMP4,SURF6,PURA,CCDC59,IGF2BP3,ESF1,NKRF,ZC3HAV1,ZNF768,GPATCH4,RPF2,NOL10,ZNF668,NOP56,LARP1B,GNL2,LARP7,NIP7,FARS2,NSD2,RBM34,NVL,ZC3H8,DDX24,MRPS22,PUM3,RRP8,ZNF512,XRN2,PABPC4,UTP3,RRP15,NOL12,NOP53,RIOX1,LLPH,C8orf33,HERC5,SPTY2D1,RBMX2,SRP68,REXO4,CTCF,SDAD1,IMP3,DDX55,STAU2,DHX30,RPL26,DKC1,TOE1,RPL15,RPL17,FTSJ3,HP1BP3,NMNAT1,DDX27,PPAN-P2RY11,BOP1,NGDN,CCDC137,RBM19,NOC2L,LTV1,PWP1,RSL24D1,LYAR,MOV10,NOP2,RPF1,GLYR1,DDX50,UTP23,RPS24,KNOP1,MYBBP1A,PRDM15,RBM28,RPL13A,ZNF770,DDX54,MRPS26,GTPBP4,ZCCHC9,NOC3L,UTP14A,RRP1B,DDX21,CEBPZ,BRIX1,YTHDC2,ZBTB11,C7orf50,NOC4L,ABT1,LARP1,BUD13,SRP72,KRR1,WDR36,GAR1,WDR12,MYEF2,EBNA1BP2,TTF1,POP1,MRTO4,UPF1,GZF1,RPL26L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBM22,GPATCH1,CWC15,USB1,SLU7,CWF19L2,DGCR14,BCAS2,SNW1,SYF2,DHX35,CDC40,ISY1,NTPCR,BUD31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRAT2,CEP170B,NIN,RFWD3,CEP170P1,BEGAIN,RUFY2,PCYT1A,CEP170,KIFC3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCCHC3,GNL3,ZSCAN25,DHX57,EEF2,RPL27A,PAK1IP1,RPS15A,BMS1,RPS2,RPL3,PAPD5,TTC37,RRP9,ZNF629,RPLP1,RPL36A,DDX10,RPL7L1,KRI1,RPL10A,ZCRB1,SKIV2L,RSBN1L,RPS26,ATP5C1,ZNF574,RPL27,SERBP1,H1F0,NOP16,HIST1H1B,RPL30,RIOX2,RPL38,HADHA,RRP12,SRRM1,CHERP,CCDC124,IGF2BP1,FYTTD1,H2AFX,ZNF22,ZNF771,NIFK,EIF2S1,RPL37,CANX,NSA2,RPL18A,HIST1H1D,DHX29,RPS17,AATF,RSL1D1,RRS1,RRBP1,YTHDF3,TSR1,EEF1G,BTF3,HNRNPU,RPS27,DDX31,CCDC86,LIN28B,ATP5A1,SLC25A4,SND1,STAU1,RPS27A,RPLP2,YBX3,ZBTB24,RPL28,MEPCE,RPL24,NHP2,RPL22,SURF6,PURA,CCDC59,RPL3L,C12orf43,PHAX,FAU,EEF1B2,RSBN1,NKRF,NAP1L1,SMARCA5,ZC3HAV1,ZNF768,SRPK2,RPL5,BAZ1B,C1orf35,GPATCH4,ZNF668,LARP1B,DRG1,RPL19,MTHFD1,RPS16,NAT10,GNL2,LARP7,NIP7,SRP14,FARS2,NPM3,NSD2,NVL,RPS4X,RPL36,RPL13,ZC3H8,DDX24,RACK1,G3BP1,HIST1H1E,FBL,IFRD2,EIF3B,RPL35A,RPL10,RRP8,DDX47,YBX1,ZNF512,TUFM,HSP90AB1,EIF1AX,FOCAD,RPS8,RPS25,XRN2,PABPC4,RPL12,SF3B2,RPS7,NOL12,NOP53,RPS3A,LLPH,HERC5,C8orf33,SPTY2D1,RPS15,RPL35,RPL29,RPL23A,NOP10,SRP68,RBMX2,REXO4,RPS6,RPL23,RPL14,HSP90AA1,ZNF189,RPS3,CTCF,NCL,IMP3,RPS23,STAU2,DHX30,RPSA,TOE1,GRWD1,SLC25A3,RPL17,PA2G4,FTSJ3,RPS9,MPG,SLC25A6,HP1BP3,DDX27,PPAN-P2RY11,ZC3H10,RPL6,RPS5,BOP1,NGDN,CCDC137,UBA52,RPL18,RBM19,RPS11,RPL7,RPL21,NPM1,LTV1,RPL4,UTP18,RSL24D1,RPLP0,ZNF622,LYAR,MOV10,RPL37A,RPL39,RPS20,SLC25A5,GLYR1,USP10,RPF1,DDX50,UTP23,KNOP1,RPS24,MYBBP1A,PRDM15,RPS19,RPS10,RBM28,NOL6,BYSL,ZNF770,RPL10L,AVEN,DDX54,RPL9,YBX2,ZCCHC9,NOC3L,RPL36AL,RRP1B,DDX21,CEBPZ,BRIX1,SRPK1,YTHDC2,ZNF689,MAK16,C7orf50,RPS18,ABT1,ZBTB11,RPS27L,SSB,LARP1,RPS13,EEF1A1,RPS21,GNL3L,RPS29,RPL8,RPL32,NOP58,BUD13,KRR1,NAP1L4,GAR1,MYEF2,RPL7A,WDR12,RPL11,RTCB,RPL34,HIST1H1C,RPS14,RPL22L1,NOLC1,RPL31,POP1,TTF1,MRTO4,NSUN2,UTP20,RPS12,UPF1,GZF1,SPOUT1,,
LGR4,BMPR1A,ACVR2A,LRP10,ACVR2B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNK2,ATPAF2,LYRM2,SEC23B,FAM83A,BTBD3,NDUFAB1,OXSM,SEC24D,GLDC,SEC24C,CRTC2,PKP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEATR3,EIF2B5,EIF2B1,SAAL1,EIF2B2,EIF2B3,ZSWIM6,SCMH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLR2A,RECQL5,POLR2I,RPAP2,POLR2L,RRN3,POLR2C,POLR1E,ZNRD1,GPN1,GPN3,POLR1B,TWISTNB,POLR1A,POLR2K,POLR2G,POLR2D,POLR1D,POLR2F,POLR2M,POLR2H,POLR2J,CD3EAP,POLR2E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCL2L14,TRAPPC9,CABS1,TRAPPC10,TRAPPC6B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCCHC3,GNL3,ZSCAN25,DHX57,PAK1IP1,CENPV,BMS1,PAPD5,DDX56,RRP9,ZNF629,RPL36A,DDX10,RPL7L1,ZCRB1,KRI1,RSBN1L,RPS26,ZNF574,NOP16,RRP12,SRRM1,ZNF771,FYTTD1,CHERP,NIFK,ZNF22,NSA2,AATF,RSL1D1,RRS1,PES1,LIN28B,DDX31,CCDC86,MPHOSPH10,DDX18,STAU1,ZBTB24,IMP4,SURF6,PURA,CCDC59,IGF2BP3,ESF1,NKRF,ZC3HAV1,ZNF768,GPATCH4,RPF2,NOL10,ZNF668,NOP56,LARP1B,GNL2,LARP7,NIP7,FARS2,NSD2,NVL,RBM34,ZC3H8,DDX24,MRPS22,PUM3,RRP8,ZNF512,XRN2,PABPC4,UTP3,RRP15,NOL12,NOP53,RIOX1,LLPH,HERC5,C8orf33,SPTY2D1,URB2,RBMX2,SRP68,REXO4,CTCF,SDAD1,IMP3,DDX55,STAU2,RPL15,DHX30,URB1,RPL26,DKC1,TOE1,RPL17,DHX33,FTSJ3,MKI67,HP1BP3,NMNAT1,DDX27,PPAN-P2RY11,BOP1,NGDN,CCDC137,RBM19,NOC2L,LTV1,PWP1,RSL24D1,LYAR,MOV10,NOP2,GLYR1,RPF1,DDX50,UTP23,RPS24,KNOP1,MYBBP1A,GNL1,PRDM15,RBM28,RPL13A,ZNF770,DDX54,MRPS26,GTPBP4,ZCCHC9,NOC3L,UTP14A,RRP1B,DDX21,CEBPZ,BRIX1,YTHDC2,ZBTB11,C7orf50,NOC4L,ABT1,LARP1,BUD13,SRP72,KRR1,WDR36,GAR1,MYEF2,WDR12,EBNA1BP2,TTF1,POP1,MRTO4,UPF1,GZF1,RPL26L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLK3,MSH6,PPIG,SRRT,MATR3,THRAP3,SRSF7,TPR,ACIN1,LUC7L,PNN,IPO7,RBMXL1,ARGLU1,WBP11,LMNB1,DDX46,SRSF11,U2AF2,ZC3H18,RSRC2,SREK1,SRSF1,PABPN1,RBM39,SNRNP200,PRPF8,PRPF4B,RBM25,SRSF10,SRSF8,PPHLN1,CWC22,SRSF3,MKRN1,SRSF5,PRPF40A,CDC73,SRSF4,CLK2,BCLAF1,SRRM1,TTC14,TRA2B,ZC3H14,SPEN,LUC7L3,TRA2A,RNPS1,SRSF12,PUF60,CASC3,SRSF2,SRSF9,SNRNP70,KIAA1429,U2AF1L5,THOC2,SRRM2,EFTUD2,SRSF6,RBM17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAP13,CRYBG3,AKAP1,PRKX,AKAP14,PRKAR2B,AKAP7,PALM2-AKAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCCHC3,GNL3,ZSCAN25,DHX57,PAK1IP1,BMS1,PAPD5,DDX56,RRP9,ZNF629,DDX10,RPL36A,RPL7L1,ZCRB1,KRI1,RSBN1L,RPS26,ZNF574,NOP16,RRP12,SRRM1,ZNF771,CHERP,ZNF22,NIFK,FYTTD1,AATF,NSA2,RSL1D1,RRS1,PES1,LIN28B,CCDC86,DDX31,MPHOSPH10,DDX18,STAU1,ZBTB24,IMP4,SURF6,PURA,CCDC59,IGF2BP3,ESF1,NKRF,ZC3HAV1,ZNF768,GPATCH4,RPF2,NOL10,ZNF668,NOP56,LARP1B,GNL2,LARP7,NIP7,FARS2,NSD2,NVL,RBM34,ZC3H8,DDX24,MRPS22,PUM3,RRP8,ZNF512,XRN2,PABPC4,RRP15,UTP3,NOL12,NOP53,RIOX1,LLPH,HERC5,C8orf33,SPTY2D1,SRP68,RBMX2,REXO4,CTCF,SDAD1,IMP3,DDX55,STAU2,DHX30,RPL15,RPL26,TOE1,DKC1,RPL17,FTSJ3,HP1BP3,NMNAT1,DDX27,PPAN-P2RY11,BOP1,NGDN,CCDC137,RBM19,NOC2L,LTV1,PWP1,RSL24D1,LYAR,MOV10,NOP2,GLYR1,RPF1,DDX50,UTP23,KNOP1,RPS24,MYBBP1A,PRDM15,RBM28,RPL13A,ZNF770,DDX54,MRPS26,GTPBP4,ZCCHC9,NOC3L,UTP14A,CEBPZ,DDX21,RRP1B,BRIX1,YTHDC2,ZBTB11,C7orf50,NOC4L,ABT1,LARP1,BUD13,SRP72,KRR1,WDR36,GAR1,WDR12,MYEF2,EBNA1BP2,TTF1,POP1,MRTO4,UPF1,GZF1,RPL26L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
