ENSP00000284981	APP	DOID:10652	Alzheimer's disease	GHR	CURATED	5
ENSP00000284981	APP	DOID:10652	Alzheimer's disease	UniProtKB-KW	CURATED	4
ENSP00000284981	APP	DOID:1289	Neurodegenerative disease	UniProtKB-KW	CURATED	4
ENSP00000284981	APP	DOID:9120	Amyloidosis	UniProtKB-KW	CURATED	4
ENSP00000284995	TSEN2	DOID:0060264	Pontocerebellar hypoplasia	GHR	CURATED	5
ENSP00000284995	TSEN2	DOID:1289	Neurodegenerative disease	UniProtKB-KW	CURATED	4
ENSP00000285021	XPC	DOID:0050427	Xeroderma pigmentosum	GHR	CURATED	5
ENSP00000285071	FLCN	DOID:0050676	Birt-Hogg-Dube syndrome	GHR	CURATED	5
ENSP00000285071	FLCN	DOID:1673	Pneumothorax	GHR	CURATED	5
ENSP00000285379	CA2	DOID:13533	Osteopetrosis	GHR	CURATED	5
ENSP00000285379	CA2	DOID:13533	Osteopetrosis	UniProtKB-KW	CURATED	4
ENSP00000285398	ERCC3	DOID:0050427	Xeroderma pigmentosum	GHR	CURATED	5
ENSP00000285398	ERCC3	DOID:2960	Photosensitive trichothiodystrophy	GHR	CURATED	5
ENSP00000285398	ERCC3	DOID:2962	Cockayne syndrome	UniProtKB-KW	CURATED	4
ENSP00000286063	PDE11A	DOID:12252	Cushing's syndrome	UniProtKB-KW	CURATED	4
ENSP00000286186	CASP10	DOID:6688	Autoimmune lymphoproliferative syndrome	GHR	CURATED	5
ENSP00000286298	SLC26A2	DOID:0080043	Achondrogenesis	GHR	CURATED	5
ENSP00000286298	SLC26A2	DOID:12721	Multiple epiphyseal dysplasia	GHR	CURATED	5
ENSP00000286298	SLC26A2	DOID:14687	Diastrophic dysplasia	GHR	CURATED	5
ENSP00000286301	CSF1R	DOID:162	Cancer	UniProtKB-KW	CURATED	4
ENSP00000286688	C8orf37	DOID:0050572	cone-rod dystrophy	UniProtKB-KW	CURATED	4
ENSP00000286692	DRAM2	DOID:0050572	cone-rod dystrophy	UniProtKB-KW	CURATED	4
ENSP00000287020	GDF6	DOID:10426	Klippel-Feil syndrome	GHR	CURATED	5
ENSP00000287020	GDF6	DOID:10629	Microphthalmia	GHR	CURATED	5
ENSP00000287020	GDF6	DOID:10629	Microphthalmia	UniProtKB-KW	CURATED	4
ENSP00000287020	GDF6	DOID:12270	Coloboma	GHR	CURATED	5
ENSP00000287020	GDF6	DOID:14791	Leber congenital amaurosis	UniProtKB-KW	CURATED	4
ENSP00000287139	NODAL	DOID:0050545	Visceral heterotaxy	UniProtKB-KW	CURATED	4
ENSP00000287239	KAT6B	DOID:0060290	blepharophimosis-intellectual disability syndrome, SBBYS type	GHR	CURATED	5
ENSP00000287295	AIFM1	DOID:10595	Charcot-Marie-Tooth disease	GHR	CURATED	5
ENSP00000287295	AIFM1	DOID:10595	Charcot-Marie-Tooth disease	UniProtKB-KW	CURATED	4
ENSP00000287295	AIFM1	DOID:1059	Intellectual disability	UniProtKB-KW	CURATED	4
ENSP00000287295	AIFM1	DOID:1289	Neurodegenerative disease	UniProtKB-KW	CURATED	4
ENSP00000287295	AIFM1	DOID:870	Neuropathy	UniProtKB-KW	CURATED	4
ENSP00000287482	SASS6	DOID:10907	Microcephaly	UniProtKB-KW	CURATED	4
ENSP00000287538	ZIC3	DOID:0050545	Visceral heterotaxy	UniProtKB-KW	CURATED	4
ENSP00000287598	BUB1B	DOID:162	Cancer	UniProtKB-KW	CURATED	4
ENSP00000287647	FANCD2	DOID:13636	Fanconi's anemia	GHR	CURATED	5
ENSP00000287647	FANCD2	DOID:13636	Fanconi's anemia	UniProtKB-KW	CURATED	4
ENSP00000287766	SLC6A1	DOID:1826	Epilepsy	UniProtKB-KW	CURATED	4
ENSP00000287777	KBTBD5	DOID:3191	Nemaline myopathy	UniProtKB-KW	CURATED	4
ENSP00000287820	PPARG	DOID:9351	Diabetes mellitus	UniProtKB-KW	CURATED	4
ENSP00000287820	PPARG	DOID:9970	Obesity	UniProtKB-KW	CURATED	4
ENSP00000287878	PRKAG2	DOID:0050700	Cardiomyopathy	UniProtKB-KW	CURATED	4
ENSP00000287878	PRKAG2	DOID:11984	Hypertrophic cardiomyopathy	GHR	CURATED	5
ENSP00000287878	PRKAG2	DOID:2747	Glycogen storage disease	UniProtKB-KW	CURATED	4
ENSP00000287878	PRKAG2	DOID:384	Wolff-Parkinson-White syndrome	GHR	CURATED	5
ENSP00000287957	GATAD1	DOID:0050700	Cardiomyopathy	UniProtKB-KW	CURATED	4
ENSP00000288135	KIT	DOID:162	Cancer	UniProtKB-KW	CURATED	4
ENSP00000288135	KIT	DOID:3263	Piebaldism	GHR	CURATED	5
ENSP00000288135	KIT	DOID:9253	Gastrointestinal stromal tumor	GHR	CURATED	5
ENSP00000288139	CACNA1D	DOID:1826	Epilepsy	UniProtKB-KW	CURATED	4
ENSP00000288266	APPL1	DOID:9351	Diabetes mellitus	UniProtKB-KW	CURATED	4
ENSP00000288309	KCNJ6	DOID:0050585	Congenital generalized lipodystrophy	UniProtKB-KW	CURATED	4
ENSP00000288602	BRAF	DOID:0050700	Cardiomyopathy	UniProtKB-KW	CURATED	4
ENSP00000288602	BRAF	DOID:0060233	Cardiofaciocutaneous syndrome	GHR	CURATED	5
ENSP00000288602	BRAF	DOID:1059	Intellectual disability	UniProtKB-KW	CURATED	4
ENSP00000288602	BRAF	DOID:14291	LEOPARD syndrome	GHR	CURATED	5
ENSP00000288602	BRAF	DOID:162	Cancer	UniProtKB-KW	CURATED	4
ENSP00000288602	BRAF	DOID:2571	Langerhans-cell histiocytosis	GHR	CURATED	5
ENSP00000288602	BRAF	DOID:3490	Noonan syndrome	GHR	CURATED	5
ENSP00000288602	BRAF	DOID:4329	Erdheim-Chester disease	GHR	CURATED	5
ENSP00000288602	BRAF	DOID:9253	Gastrointestinal stromal tumor	GHR	CURATED	5
ENSP00000288710	CCDC164	DOID:9562	Primary ciliary dyskinesia	UniProtKB-KW	CURATED	4
ENSP00000288774	PEX10	DOID:905	Zellweger syndrome	GHR	CURATED	5
ENSP00000288774	PEX10	DOID:905	Zellweger syndrome	UniProtKB-KW	CURATED	4
ENSP00000288774	PEX10	DOID:906	Peroxisomal disease	UniProtKB-KW	CURATED	4
ENSP00000289004	HPD	DOID:1059	Intellectual disability	UniProtKB-KW	CURATED	4
ENSP00000289004	HPD	DOID:9275	Tyrosinemia	GHR	CURATED	5
ENSP00000289081	FANCC	DOID:13636	Fanconi's anemia	GHR	CURATED	5
ENSP00000289081	FANCC	DOID:13636	Fanconi's anemia	UniProtKB-KW	CURATED	4
ENSP00000289292	SHROOM4	DOID:1059	Intellectual disability	UniProtKB-KW	CURATED	4
ENSP00000289473	NCF1	DOID:3265	Chronic granulomatous disease	GHR	CURATED	5
ENSP00000289473	NCF1	DOID:3265	Chronic granulomatous disease	UniProtKB-KW	CURATED	4
ENSP00000289746	CDH15	DOID:1059	Intellectual disability	UniProtKB-KW	CURATED	4
ENSP00000290155	C21orf59	DOID:9562	Primary ciliary dyskinesia	GHR	CURATED	5
ENSP00000290155	C21orf59	DOID:9562	Primary ciliary dyskinesia	UniProtKB-KW	CURATED	4
ENSP00000290295	HOXB13	DOID:10283	Prostate cancer	GHR	CURATED	5
ENSP00000290310	KCNE2	DOID:0050650	Familial atrial fibrillation	GHR	CURATED	5
ENSP00000290310	KCNE2	DOID:0050650	Familial atrial fibrillation	UniProtKB-KW	CURATED	4
ENSP00000290310	KCNE2	DOID:2843	Long QT syndrome	GHR	CURATED	5
ENSP00000290310	KCNE2	DOID:2843	Long QT syndrome	UniProtKB-KW	CURATED	4
ENSP00000290378	ACTC1	DOID:0050700	Cardiomyopathy	UniProtKB-KW	CURATED	4
ENSP00000290378	ACTC1	DOID:11984	Hypertrophic cardiomyopathy	GHR	CURATED	5
ENSP00000290378	ACTC1	DOID:12930	Dilated cardiomyopathy	GHR	CURATED	5
ENSP00000290378	ACTC1	DOID:1882	Atrial heart septal defect	UniProtKB-KW	CURATED	4
ENSP00000290378	ACTC1	DOID:397	Restrictive cardiomyopathy	GHR	CURATED	5
ENSP00000290524	RFX5	DOID:627	Severe combined immunodeficiency	UniProtKB-KW	CURATED	4
ENSP00000290953	AGRP	DOID:9970	Obesity	UniProtKB-KW	CURATED	4
ENSP00000291232	TNFRSF13C	DOID:12177	Common variable immunodeficiency	GHR	CURATED	5
ENSP00000291295	CALM3	DOID:2843	Long QT syndrome	UniProtKB-KW	CURATED	4
ENSP00000291532	TMPRSS3	DOID:0050563	Nonsyndromic deafness	GHR	CURATED	5
ENSP00000291532	TMPRSS3	DOID:0050563	Nonsyndromic deafness	UniProtKB-KW	CURATED	4
ENSP00000291536	RSPH1	DOID:9562	Primary ciliary dyskinesia	GHR	CURATED	5
ENSP00000291536	RSPH1	DOID:9562	Primary ciliary dyskinesia	UniProtKB-KW	CURATED	4
ENSP00000291554	CRYAA	DOID:83	Cataract	UniProtKB-KW	CURATED	4
ENSP00000291568	CSTB	DOID:1826	Epilepsy	UniProtKB-KW	CURATED	4
ENSP00000291568	CSTB	DOID:3535	Unverricht-Lundborg syndrome	GHR	CURATED	5
ENSP00000292114	TMEM199	DOID:5212	Congenital disorder of glycosylation	UniProtKB-KW	CURATED	4
ENSP00000292246	ANO10	DOID:1289	Neurodegenerative disease	UniProtKB-KW	CURATED	4
ENSP00000292303	CCR5	DOID:9351	Diabetes mellitus	UniProtKB-KW	CURATED	4
ENSP00000292303	CCR5	DOID:9744	Type 1 diabetes mellitus	GHR	CURATED	5
ENSP00000292327	MYL3	DOID:0050700	Cardiomyopathy	UniProtKB-KW	CURATED	4
ENSP00000292327	MYL3	DOID:11984	Hypertrophic cardiomyopathy	GHR	CURATED	5
ENSP00000292408	FGFR4	DOID:10283	Prostate cancer	GHR	CURATED	5
ENSP00000292782	DCUN1D1	DOID:162	Cancer	UniProtKB-KW	CURATED	4
ENSP00000292823	PCYT1A	DOID:0050572	cone-rod dystrophy	UniProtKB-KW	CURATED	4
ENSP00000293217	ACOX1	DOID:0050797	Peroxisomal acyl-CoA oxidase deficiency	GHR	CURATED	5
ENSP00000293328	STAT5B	DOID:0060318	Acute promyelocytic leukemia	GHR	CURATED	5
ENSP00000293549	WNT1	DOID:12347	Osteogenesis imperfecta	UniProtKB-KW	CURATED	4
ENSP00000293549	WNT1	DOID:162	Cancer	UniProtKB-KW	CURATED	4
ENSP00000293599	AQP5	DOID:3390	Palmoplantar keratosis	UniProtKB-KW	CURATED	4
ENSP00000293670	KRT83	DOID:0050472	Monilethrix	GHR	CURATED	5
ENSP00000293780	CHRNE	DOID:3635	Congenital myasthenic syndrome	GHR	CURATED	5
ENSP00000293780	CHRNE	DOID:3635	Congenital myasthenic syndrome	UniProtKB-KW	CURATED	4
ENSP00000293842	RPL26	DOID:1339	Diamond-Blackfan anemia	UniProtKB-KW	CURATED	4
ENSP00000293970	TBC1D24	DOID:0050563	Nonsyndromic deafness	UniProtKB-KW	CURATED	4
ENSP00000293970	TBC1D24	DOID:1059	Intellectual disability	UniProtKB-KW	CURATED	4
ENSP00000293970	TBC1D24	DOID:1826	Epilepsy	UniProtKB-KW	CURATED	4
ENSP00000294008	SLX4	DOID:13636	Fanconi's anemia	GHR	CURATED	5
ENSP00000294008	SLX4	DOID:13636	Fanconi's anemia	UniProtKB-KW	CURATED	4
ENSP00000294053	CLPB	DOID:1826	Epilepsy	UniProtKB-KW	CURATED	4
ENSP00000294053	CLPB	DOID:83	Cataract	UniProtKB-KW	CURATED	4
ENSP00000294129	NCKIPSD	DOID:162	Cancer	UniProtKB-KW	CURATED	4
ENSP00000294288	CABP2	DOID:0050563	Nonsyndromic deafness	UniProtKB-KW	CURATED	4
ENSP00000294304	LRP5	DOID:0050535	Exudative vitreoretinopathy	GHR	CURATED	5
ENSP00000294304	LRP5	DOID:12347	Osteogenesis imperfecta	UniProtKB-KW	CURATED	4
ENSP00000294304	LRP5	DOID:12559	Idiopathic juvenile osteoporosis	GHR	CURATED	5
ENSP00000294304	LRP5	DOID:13533	Osteopetrosis	UniProtKB-KW	CURATED	4
ENSP00000294339	TAL1	DOID:162	Cancer	UniProtKB-KW	CURATED	4
ENSP00000294618	DOCK6	DOID:0060227	Adams-Oliver syndrome	GHR	CURATED	5
ENSP00000294702	GFI1	DOID:0050590	Severe congenital neutropenia	GHR	CURATED	5
ENSP00000294724	AGL	DOID:2747	Glycogen storage disease	UniProtKB-KW	CURATED	4
ENSP00000294785	NCSTN	DOID:2280	Hidradenitis suppurativa	GHR	CURATED	5
ENSP00000295025	REL	DOID:162	Cancer	UniProtKB-KW	CURATED	4
ENSP00000295025	REL	DOID:7148	Rheumatoid arthritis	GHR	CURATED	5
ENSP00000295030	PEX13	DOID:905	Zellweger syndrome	GHR	CURATED	5
ENSP00000295030	PEX13	DOID:906	Peroxisomal disease	UniProtKB-KW	CURATED	4
ENSP00000295108	NEUROD1	DOID:9351	Diabetes mellitus	UniProtKB-KW	CURATED	4
ENSP00000295240	BBS5	DOID:1059	Intellectual disability	UniProtKB-KW	CURATED	4
ENSP00000295240	BBS5	DOID:1935	Bardet-Biedl syndrome	GHR	CURATED	5
ENSP00000295240	BBS5	DOID:1935	Bardet-Biedl syndrome	UniProtKB-KW	CURATED	4
ENSP00000295240	BBS5	DOID:9970	Obesity	UniProtKB-KW	CURATED	4
ENSP00000295408	MERTK	DOID:10584	Retinitis pigmentosa	GHR	CURATED	5
ENSP00000295408	MERTK	DOID:10584	Retinitis pigmentosa	UniProtKB-KW	CURATED	4
ENSP00000295408	MERTK	DOID:162	Cancer	UniProtKB-KW	CURATED	4
ENSP00000295470	HNRPDL	DOID:11724	limb-girdle muscular dystrophy	UniProtKB-KW	CURATED	4
ENSP00000295550	COL6A3	DOID:0050558	Ullrich congenital muscular dystrophy	GHR	CURATED	5
ENSP00000295550	COL6A3	DOID:0050663	Bethlem myopathy	GHR	CURATED	5
ENSP00000295550	COL6A3	DOID:543	Dystonia	UniProtKB-KW	CURATED	4
ENSP00000295571	EOGT	DOID:0060227	Adams-Oliver syndrome	GHR	CURATED	5
ENSP00000295600	MITF	DOID:9258	Waardenburg's syndrome	GHR	CURATED	5
ENSP00000295619	PROK2	DOID:1921	Klinefelter's syndrome	UniProtKB-KW	CURATED	4
ENSP00000295619	PROK2	DOID:3614	Kallmann syndrome	GHR	CURATED	5
ENSP00000295619	PROK2	DOID:3614	Kallmann syndrome	UniProtKB-KW	CURATED	4
ENSP00000295718	PTPRN	DOID:9351	Diabetes mellitus	UniProtKB-KW	CURATED	4
ENSP00000295727	FEV	DOID:3369	Ewing sarcoma	GHR	CURATED	5
ENSP00000295728	CRYBA2	DOID:83	Cataract	UniProtKB-KW	CURATED	4
ENSP00000295770	STT3B	DOID:5212	Congenital disorder of glycosylation	UniProtKB-KW	CURATED	4
ENSP00000295777	SERPINI1	DOID:0050831	Familial encephalopathy with neuroserpin inclusion bodies	GHR	CURATED	5
ENSP00000295777	SERPINI1	DOID:1289	Neurodegenerative disease	UniProtKB-KW	CURATED	4
ENSP00000295797	PRKCI	DOID:162	Cancer	UniProtKB-KW	CURATED	4
ENSP00000295902	PRICKLE2	DOID:1289	Neurodegenerative disease	UniProtKB-KW	CURATED	4
ENSP00000295902	PRICKLE2	DOID:1826	Epilepsy	UniProtKB-KW	CURATED	4
ENSP00000295902	PRICKLE2	DOID:870	Neuropathy	UniProtKB-KW	CURATED	4
ENSP00000295926	CCNL1	DOID:162	Cancer	UniProtKB-KW	CURATED	4
ENSP00000295934	HESX1	DOID:9410	Panhypopituitarism	GHR	CURATED	5
ENSP00000295951	SLMAP	DOID:0050451	Brugada syndrome	GHR	CURATED	5
ENSP00000295987	SYN1	DOID:1826	Epilepsy	UniProtKB-KW	CURATED	4
ENSP00000296051	HPS3	DOID:3753	Hermansky-Pudlak syndrome	GHR	CURATED	5
ENSP00000296051	HPS3	DOID:3753	Hermansky-Pudlak syndrome	UniProtKB-KW	CURATED	4
ENSP00000296135	LZTFL1	DOID:1935	Bardet-Biedl syndrome	UniProtKB-KW	CURATED	4
ENSP00000296135	LZTFL1	DOID:9970	Obesity	UniProtKB-KW	CURATED	4
ENSP00000296137	FYCO1	DOID:83	Cataract	UniProtKB-KW	CURATED	4
ENSP00000296215	SNIP1	DOID:1826	Epilepsy	UniProtKB-KW	CURATED	4
ENSP00000296252	LIPH	DOID:4535	Hypotrichosis	GHR	CURATED	5
ENSP00000296252	LIPH	DOID:4535	Hypotrichosis	UniProtKB-KW	CURATED	4
ENSP00000296266	IFT122	DOID:0050577	Sensenbrenner syndrome	GHR	CURATED	5
ENSP00000296271	RHO	DOID:0050534	Congenital stationary night blindness	UniProtKB-KW	CURATED	4
ENSP00000296271	RHO	DOID:10584	Retinitis pigmentosa	GHR	CURATED	5
ENSP00000296271	RHO	DOID:10584	Retinitis pigmentosa	UniProtKB-KW	CURATED	4
ENSP00000296292	RFT1	DOID:5212	Congenital disorder of glycosylation	UniProtKB-KW	CURATED	4
ENSP00000296318	IL17RD	DOID:1921	Klinefelter's syndrome	UniProtKB-KW	CURATED	4
ENSP00000296318	IL17RD	DOID:3614	Kallmann syndrome	UniProtKB-KW	CURATED	4
ENSP00000296343	KIAA0226	DOID:1289	Neurodegenerative disease	UniProtKB-KW	CURATED	4
ENSP00000296388	LEPRE1	DOID:12347	Osteogenesis imperfecta	UniProtKB-KW	CURATED	4
ENSP00000296440	PLXNB1	DOID:10283	Prostate cancer	GHR	CURATED	5
ENSP00000296468	MFSD8	DOID:1289	Neurodegenerative disease	UniProtKB-KW	CURATED	4
ENSP00000296468	MFSD8	DOID:14503	Neuronal ceroid lipofuscinosis	UniProtKB-KW	CURATED	4
ENSP00000296484	POC1A	DOID:4535	Hypotrichosis	UniProtKB-KW	CURATED	4
ENSP00000296498	PRSS12	DOID:1059	Intellectual disability	UniProtKB-KW	CURATED	4
ENSP00000296589	SLC45A2	DOID:0050632	Oculocutaneous albinism	GHR	CURATED	5
ENSP00000296597	NDUFAF2	DOID:3652	Leigh disease	GHR	CURATED	5
ENSP00000296684	NDUFS4	DOID:3652	Leigh disease	GHR	CURATED	5
ENSP00000296694	SCGB3A2	DOID:12361	Graves' disease	GHR	CURATED	5
ENSP00000296754	ERAP1	DOID:7147	Ankylosing spondylitis	GHR	CURATED	5
ENSP00000296777	CARTPT	DOID:9970	Obesity	UniProtKB-KW	CURATED	4
ENSP00000296930	NPM1	DOID:0060318	Acute promyelocytic leukemia	GHR	CURATED	5
ENSP00000296930	NPM1	DOID:162	Cancer	UniProtKB-KW	CURATED	4
ENSP00000296946	T	DOID:3302	Chordoma	GHR	CURATED	5
ENSP00000297135	COG5	DOID:5212	Congenital disorder of glycosylation	UniProtKB-KW	CURATED	4
ENSP00000297157	RP9	DOID:10584	Retinitis pigmentosa	GHR	CURATED	5
ENSP00000297157	RP9	DOID:10584	Retinitis pigmentosa	UniProtKB-KW	CURATED	4
ENSP00000297261	SHH	DOID:10629	Microphthalmia	GHR	CURATED	5
ENSP00000297261	SHH	DOID:10629	Microphthalmia	UniProtKB-KW	CURATED	4
ENSP00000297261	SHH	DOID:12270	Coloboma	GHR	CURATED	5
ENSP00000297261	SHH	DOID:4621	Holoprosencephaly	UniProtKB-KW	CURATED	4
ENSP00000297268	COL1A2	DOID:12347	Osteogenesis imperfecta	GHR	CURATED	5
ENSP00000297268	COL1A2	DOID:12347	Osteogenesis imperfecta	UniProtKB-KW	CURATED	4
ENSP00000297268	COL1A2	DOID:13359	Ehlers-Danlos syndrome	GHR	CURATED	5
ENSP00000297268	COL1A2	DOID:13359	Ehlers-Danlos syndrome	UniProtKB-KW	CURATED	4
ENSP00000297283	PGAM2	DOID:2747	Glycogen storage disease	UniProtKB-KW	CURATED	4
ENSP00000297323	ADCY1	DOID:0050563	Nonsyndromic deafness	UniProtKB-KW	CURATED	4
ENSP00000297338	RAD21	DOID:1059	Intellectual disability	UniProtKB-KW	CURATED	4
ENSP00000297350	TNFRSF11B	DOID:5408	Paget's disease of bone	GHR	CURATED	5
ENSP00000297440	HEATR2	DOID:9562	Primary ciliary dyskinesia	UniProtKB-KW	CURATED	4
ENSP00000297562	AP5Z1	DOID:1289	Neurodegenerative disease	UniProtKB-KW	CURATED	4
ENSP00000297562	AP5Z1	DOID:2476	Hereditary spastic paraplegia	UniProtKB-KW	CURATED	4
ENSP00000297679	HSD3B7	DOID:0050674	Congenital bile acid synthesis defect	GHR	CURATED	5
ENSP00000297679	HSD3B7	DOID:1852	Intrahepatic cholestasis	UniProtKB-KW	CURATED	4
ENSP00000297770	CPA6	DOID:1826	Epilepsy	UniProtKB-KW	CURATED	4
ENSP00000297784	TMC1	DOID:0050563	Nonsyndromic deafness	GHR	CURATED	5
ENSP00000297784	TMC1	DOID:0050563	Nonsyndromic deafness	UniProtKB-KW	CURATED	4
ENSP00000297837	ANKS6	DOID:12712	Nephronophthisis	GHR	CURATED	5
ENSP00000297837	ANKS6	DOID:12712	Nephronophthisis	UniProtKB-KW	CURATED	4
ENSP00000298139	WRN	DOID:10283	Prostate cancer	GHR	CURATED	5
ENSP00000298139	WRN	DOID:5688	Werner syndrome	GHR	CURATED	5
ENSP00000298159	CFL2	DOID:3191	Nemaline myopathy	GHR	CURATED	5
ENSP00000298159	CFL2	DOID:3191	Nemaline myopathy	UniProtKB-KW	CURATED	4
ENSP00000298171	TSHR	DOID:0050328	Congenital hypothyroidism	GHR	CURATED	5
ENSP00000298171	TSHR	DOID:0050328	Congenital hypothyroidism	UniProtKB-KW	CURATED	4
ENSP00000298171	TSHR	DOID:12361	Graves' disease	GHR	CURATED	5
ENSP00000298229	INPPL1	DOID:9351	Diabetes mellitus	UniProtKB-KW	CURATED	4
ENSP00000298292	DNAAF2	DOID:9562	Primary ciliary dyskinesia	GHR	CURATED	5
ENSP00000298292	DNAAF2	DOID:9562	Primary ciliary dyskinesia	UniProtKB-KW	CURATED	4
ENSP00000298552	TSC1	DOID:11054	Urinary bladder cancer	GHR	CURATED	5
ENSP00000298552	TSC1	DOID:13515	Tuberous sclerosis	GHR	CURATED	5
ENSP00000298552	TSC1	DOID:1826	Epilepsy	UniProtKB-KW	CURATED	4
ENSP00000298552	TSC1	DOID:3319	Lymphangioleiomyomatosis	GHR	CURATED	5
ENSP00000298556	HPRT1	DOID:13189	Gout	UniProtKB-KW	CURATED	4
ENSP00000298556	HPRT1	DOID:1919	Lesch-Nyhan syndrome	GHR	CURATED	5
ENSP00000298596	STOX1	DOID:10591	pre-eclampsia	GHR	CURATED	5
ENSP00000298687	NDRG2	DOID:162	Cancer	UniProtKB-KW	CURATED	4
ENSP00000298832	TTLL5	DOID:0050572	cone-rod dystrophy	UniProtKB-KW	CURATED	4
ENSP00000298854	RAPSN	DOID:3635	Congenital myasthenic syndrome	GHR	CURATED	5
ENSP00000298854	RAPSN	DOID:3635	Congenital myasthenic syndrome	UniProtKB-KW	CURATED	4
ENSP00000298910	LRRK2	DOID:1289	Neurodegenerative disease	UniProtKB-KW	CURATED	4
ENSP00000298910	LRRK2	DOID:14330	Parkinson's disease	GHR	CURATED	5
ENSP00000298910	LRRK2	DOID:14330	Parkinson's disease	UniProtKB-KW	CURATED	4
ENSP00000299022	LIPC	DOID:10871	Age related macular degeneration	GHR	CURATED	5
ENSP00000299138	VPS35	DOID:1289	Neurodegenerative disease	UniProtKB-KW	CURATED	4
ENSP00000299138	VPS35	DOID:14330	Parkinson's disease	GHR	CURATED	5
ENSP00000299138	VPS35	DOID:14330	Parkinson's disease	UniProtKB-KW	CURATED	4
ENSP00000299155	AMN	DOID:13382	Megaloblastic anemia	GHR	CURATED	5
ENSP00000299238	HPS6	DOID:3753	Hermansky-Pudlak syndrome	GHR	CURATED	5
ENSP00000299238	HPS6	DOID:3753	Hermansky-Pudlak syndrome	UniProtKB-KW	CURATED	4
ENSP00000299267	GABRB3	DOID:1826	Epilepsy	UniProtKB-KW	CURATED	4
ENSP00000299314	GNPTAB	DOID:3343	Glycoproteinosis	UniProtKB-KW	CURATED	4
ENSP00000299328	TAZ	DOID:0050476	Barth syndrome	GHR	CURATED	5
ENSP00000299328	TAZ	DOID:0050700	Cardiomyopathy	UniProtKB-KW	CURATED	4
ENSP00000299328	TAZ	DOID:12930	Dilated cardiomyopathy	GHR	CURATED	5
ENSP00000299333	SCN3B	DOID:0050451	Brugada syndrome	GHR	CURATED	5
ENSP00000299333	SCN3B	DOID:0050451	Brugada syndrome	UniProtKB-KW	CURATED	4
ENSP00000299333	SCN3B	DOID:0050650	Familial atrial fibrillation	UniProtKB-KW	CURATED	4
ENSP00000299367	C2	DOID:0060295	Complement component 2 deficiency	GHR	CURATED	5
ENSP00000299367	C2	DOID:10871	Age related macular degeneration	GHR	CURATED	5
ENSP00000299427	TPP1	DOID:1289	Neurodegenerative disease	UniProtKB-KW	CURATED	4
ENSP00000299427	TPP1	DOID:1441	Autosomal dominant cerebellar ataxia	UniProtKB-KW	CURATED	4
ENSP00000299427	TPP1	DOID:14503	Neuronal ceroid lipofuscinosis	UniProtKB-KW	CURATED	4
ENSP00000299427	TPP1	DOID:1826	Epilepsy	UniProtKB-KW	CURATED	4
ENSP00000299440	RAG1	DOID:627	Severe combined immunodeficiency	UniProtKB-KW	CURATED	4
ENSP00000299441	DCHS1	DOID:1059	Intellectual disability	UniProtKB-KW	CURATED	4
ENSP00000299543	CTDP1	DOID:83	Cataract	UniProtKB-KW	CURATED	4
ENSP00000299626	ALG8	DOID:5212	Congenital disorder of glycosylation	UniProtKB-KW	CURATED	4
ENSP00000299766	MC4R	DOID:9970	Obesity	UniProtKB-KW	CURATED	4
ENSP00000299886	COG1	DOID:5212	Congenital disorder of glycosylation	UniProtKB-KW	CURATED	4
ENSP00000300026	PPIB	DOID:12347	Osteogenesis imperfecta	UniProtKB-KW	CURATED	4
ENSP00000300061	SCNN1G	DOID:0050477	Liddle syndrome	GHR	CURATED	5
ENSP00000300105	CACNG2	DOID:1059	Intellectual disability	UniProtKB-KW	CURATED	4
ENSP00000300108	TAC3	DOID:1921	Klinefelter's syndrome	UniProtKB-KW	CURATED	4
ENSP00000300119	MYO1A	DOID:0050563	Nonsyndromic deafness	GHR	CURATED	5
ENSP00000300215	EPB42	DOID:12971	Hereditary spherocytosis	GHR	CURATED	5
ENSP00000300215	EPB42	DOID:589	Congenital hemolytic anemia	UniProtKB-KW	CURATED	4
ENSP00000300305	RUNX1	DOID:162	Cancer	UniProtKB-KW	CURATED	4
ENSP00000300305	RUNX1	DOID:7148	Rheumatoid arthritis	GHR	CURATED	5
ENSP00000300408	PHB	DOID:162	Cancer	UniProtKB-KW	CURATED	4
ENSP00000300417	LRSAM1	DOID:10595	Charcot-Marie-Tooth disease	GHR	CURATED	5
ENSP00000300417	LRSAM1	DOID:10595	Charcot-Marie-Tooth disease	UniProtKB-KW	CURATED	4
ENSP00000300417	LRSAM1	DOID:1289	Neurodegenerative disease	UniProtKB-KW	CURATED	4
ENSP00000300417	LRSAM1	DOID:870	Neuropathy	UniProtKB-KW	CURATED	4
ENSP00000300527	COL6A2	DOID:0050558	Ullrich congenital muscular dystrophy	GHR	CURATED	5
ENSP00000300527	COL6A2	DOID:0050663	Bethlem myopathy	GHR	CURATED	5
ENSP00000300574	CRK	DOID:162	Cancer	UniProtKB-KW	CURATED	4
ENSP00000300589	NOD2	DOID:0050678	Blau syndrome	GHR	CURATED	5
ENSP00000300589	NOD2	DOID:8778	Crohn's disease	GHR	CURATED	5
ENSP00000300591	LOXHD1	DOID:0050563	Nonsyndromic deafness	UniProtKB-KW	CURATED	4
ENSP00000300658	PGAP3	DOID:1059	Intellectual disability	UniProtKB-KW	CURATED	4
ENSP00000300692	CD3D	DOID:627	Severe combined immunodeficiency	UniProtKB-KW	CURATED	4
